miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-1538	0	0.0	N	TCGA-CA-5796-01A
hsa-mir-1976	24	9.69449	N	TCGA-CA-5796-01A
hsa-mir-2110	2	0.807874	N	TCGA-CA-5796-01A
hsa-mir-326	6	2.423623	N	TCGA-CA-5796-01A
hsa-mir-346	0	0.0	N	TCGA-CA-5796-01A
hsa-mir-3653	11	4.443308	N	TCGA-CA-5796-01A
hsa-mir-375	143624	58015.061198	N	TCGA-CA-5796-01A
hsa-mir-484	43	17.369295	N	TCGA-CA-5796-01A
hsa-mir-760	0	0.0	N	TCGA-CA-5796-01A
hsa-mir-1249	1	1.363371	N	TCGA-AA-3939-01A
hsa-mir-1538	1	1.363371	N	TCGA-AA-3939-01A
hsa-mir-1976	3	4.090113	N	TCGA-AA-3939-01A
hsa-mir-2110	2	2.726742	N	TCGA-AA-3939-01A
hsa-mir-326	2	2.726742	N	TCGA-AA-3939-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3939-01A
hsa-mir-3653	3	4.090113	N	TCGA-AA-3939-01A
hsa-mir-375	10536	14364.478183	N	TCGA-AA-3939-01A
hsa-mir-484	43	58.624958	N	TCGA-AA-3939-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3939-01A
hsa-mir-1249	2	0.53531	N	TCGA-D5-6928-01A
hsa-mir-1538	0	0.0	N	TCGA-D5-6928-01A
hsa-mir-1976	65	17.397588	N	TCGA-D5-6928-01A
hsa-mir-2110	7	1.873586	N	TCGA-D5-6928-01A
hsa-mir-326	27	7.226691	N	TCGA-D5-6928-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6928-01A
hsa-mir-3653	19	5.085449	N	TCGA-D5-6928-01A
hsa-mir-375	39980	10700.855158	N	TCGA-D5-6928-01A
hsa-mir-484	149	39.880626	N	TCGA-D5-6928-01A
hsa-mir-760	10	2.676552	N	TCGA-D5-6928-01A
hsa-mir-1249	2	3.656554	N	TCGA-AA-A00Q-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A00Q-01A
hsa-mir-1976	5	9.141386	N	TCGA-AA-A00Q-01A
hsa-mir-2110	2	3.656554	N	TCGA-AA-A00Q-01A
hsa-mir-326	0	0.0	N	TCGA-AA-A00Q-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A00Q-01A
hsa-mir-3653	7	12.797941	N	TCGA-AA-A00Q-01A
hsa-mir-375	19165	35038.933164	N	TCGA-AA-A00Q-01A
hsa-mir-484	12	21.939327	N	TCGA-AA-A00Q-01A
hsa-mir-760	0	0.0	N	TCGA-AA-A00Q-01A
hsa-mir-1249	4	1.391679	N	TCGA-G4-6322-01A
hsa-mir-1538	0	0.0	N	TCGA-G4-6322-01A
hsa-mir-1976	25	8.697991	N	TCGA-G4-6322-01A
hsa-mir-2110	2	0.695839	N	TCGA-G4-6322-01A
hsa-mir-326	17	5.914634	N	TCGA-G4-6322-01A
hsa-mir-346	1	0.34792	N	TCGA-G4-6322-01A
hsa-mir-3653	6	2.087518	N	TCGA-G4-6322-01A
hsa-mir-375	596041	207374.365351	N	TCGA-G4-6322-01A
hsa-mir-484	108	37.57532	N	TCGA-G4-6322-01A
hsa-mir-760	0	0.0	N	TCGA-G4-6322-01A
hsa-mir-1249	1	0.703218	N	TCGA-A6-2676-01A
hsa-mir-1538	1	0.703218	N	TCGA-A6-2676-01A
hsa-mir-1976	10	7.032181	N	TCGA-A6-2676-01A
hsa-mir-2110	2	1.406436	N	TCGA-A6-2676-01A
hsa-mir-326	0	0.0	N	TCGA-A6-2676-01A
hsa-mir-346	0	0.0	N	TCGA-A6-2676-01A
hsa-mir-3653	36	25.31585	N	TCGA-A6-2676-01A
hsa-mir-375	21439	15076.292128	N	TCGA-A6-2676-01A
hsa-mir-484	45	31.644813	N	TCGA-A6-2676-01A
hsa-mir-760	1	0.703218	N	TCGA-A6-2676-01A
hsa-mir-1249	3	0.636308	N	TCGA-AU-3779-01A
hsa-mir-1538	1	0.212103	N	TCGA-AU-3779-01A
hsa-mir-1976	33	6.999388	N	TCGA-AU-3779-01A
hsa-mir-2110	10	2.121027	N	TCGA-AU-3779-01A
hsa-mir-326	6	1.272616	N	TCGA-AU-3779-01A
hsa-mir-346	1	0.212103	N	TCGA-AU-3779-01A
hsa-mir-3653	6	1.272616	N	TCGA-AU-3779-01A
hsa-mir-375	63206	13406.160904	N	TCGA-AU-3779-01A
hsa-mir-484	105	22.27078	N	TCGA-AU-3779-01A
hsa-mir-760	2	0.424205	N	TCGA-AU-3779-01A
hsa-mir-1249	10	1.528196	N	TCGA-A6-6782-01A
hsa-mir-1538	1	0.15282	N	TCGA-A6-6782-01A
hsa-mir-1976	70	10.697369	N	TCGA-A6-6782-01A
hsa-mir-2110	34	5.195865	N	TCGA-A6-6782-01A
hsa-mir-326	112	17.115791	N	TCGA-A6-6782-01A
hsa-mir-346	0	0.0	N	TCGA-A6-6782-01A
hsa-mir-3653	37	5.654324	N	TCGA-A6-6782-01A
hsa-mir-375	122333	18694.87512	N	TCGA-A6-6782-01A
hsa-mir-484	309	47.221244	N	TCGA-A6-6782-01A
hsa-mir-760	3	0.458459	N	TCGA-A6-6782-01A
hsa-mir-1249	2	0.439666	N	TCGA-AA-3489-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3489-01A
hsa-mir-1976	21	4.616491	N	TCGA-AA-3489-01A
hsa-mir-2110	11	2.418162	N	TCGA-AA-3489-01A
hsa-mir-326	22	4.836323	N	TCGA-AA-3489-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3489-01A
hsa-mir-3653	18	3.956992	N	TCGA-AA-3489-01A
hsa-mir-375	22325	4907.769114	N	TCGA-AA-3489-01A
hsa-mir-484	151	33.194765	N	TCGA-AA-3489-01A
hsa-mir-760	1	0.219833	N	TCGA-AA-3489-01A
hsa-mir-1249	5	2.485809	N	TCGA-AM-5821-01A
hsa-mir-1538	0	0.0	N	TCGA-AM-5821-01A
hsa-mir-1976	18	8.948911	N	TCGA-AM-5821-01A
hsa-mir-2110	3	1.491485	N	TCGA-AM-5821-01A
hsa-mir-326	4	1.988647	N	TCGA-AM-5821-01A
hsa-mir-346	0	0.0	N	TCGA-AM-5821-01A
hsa-mir-3653	28	13.920528	N	TCGA-AM-5821-01A
hsa-mir-375	18783	9338.188283	N	TCGA-AM-5821-01A
hsa-mir-484	100	49.71617	N	TCGA-AM-5821-01A
hsa-mir-760	1	0.497162	N	TCGA-AM-5821-01A
hsa-mir-1249	2	1.648374	N	TCGA-AA-3678-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3678-01A
hsa-mir-1976	7	5.769308	N	TCGA-AA-3678-01A
hsa-mir-2110	5	4.120935	N	TCGA-AA-3678-01A
hsa-mir-326	11	9.066056	N	TCGA-AA-3678-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3678-01A
hsa-mir-3653	19	15.659551	N	TCGA-AA-3678-01A
hsa-mir-375	11941	9841.616	N	TCGA-AA-3678-01A
hsa-mir-484	142	117.034542	N	TCGA-AA-3678-01A
hsa-mir-760	7	5.769308	N	TCGA-AA-3678-01A
hsa-mir-1249	8	2.413601	N	TCGA-D5-6540-01A
hsa-mir-1538	1	0.3017	N	TCGA-D5-6540-01A
hsa-mir-1976	21	6.335702	N	TCGA-D5-6540-01A
hsa-mir-2110	12	3.620401	N	TCGA-D5-6540-01A
hsa-mir-326	16	4.827201	N	TCGA-D5-6540-01A
hsa-mir-346	1	0.3017	N	TCGA-D5-6540-01A
hsa-mir-3653	8	2.413601	N	TCGA-D5-6540-01A
hsa-mir-375	65926	19889.879471	N	TCGA-D5-6540-01A
hsa-mir-484	153	46.160112	N	TCGA-D5-6540-01A
hsa-mir-760	6	1.8102	N	TCGA-D5-6540-01A
hsa-mir-1249	7	4.77786	N	TCGA-AA-3837-01A
hsa-mir-1538	1	0.682551	N	TCGA-AA-3837-01A
hsa-mir-1976	5	3.412757	N	TCGA-AA-3837-01A
hsa-mir-2110	6	4.095309	N	TCGA-AA-3837-01A
hsa-mir-326	1	0.682551	N	TCGA-AA-3837-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3837-01A
hsa-mir-3653	12	8.190618	N	TCGA-AA-3837-01A
hsa-mir-375	53374	36430.501587	N	TCGA-AA-3837-01A
hsa-mir-484	46	31.397367	N	TCGA-AA-3837-01A
hsa-mir-760	1	0.682551	N	TCGA-AA-3837-01A
hsa-mir-1249	0	0.0	N	TCGA-CM-4750-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-4750-01A
hsa-mir-1976	9	3.950635	N	TCGA-CM-4750-01A
hsa-mir-2110	0	0.0	N	TCGA-CM-4750-01A
hsa-mir-326	3	1.316878	N	TCGA-CM-4750-01A
hsa-mir-346	0	0.0	N	TCGA-CM-4750-01A
hsa-mir-3653	12	5.267513	N	TCGA-CM-4750-01A
hsa-mir-375	9175	4027.452521	N	TCGA-CM-4750-01A
hsa-mir-484	158	69.355586	N	TCGA-CM-4750-01A
hsa-mir-760	6	2.633756	N	TCGA-CM-4750-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-A01V-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A01V-01A
hsa-mir-1976	16	13.587476	N	TCGA-AA-A01V-01A
hsa-mir-2110	6	5.095303	N	TCGA-AA-A01V-01A
hsa-mir-326	3	2.547652	N	TCGA-AA-A01V-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A01V-01A
hsa-mir-3653	15	12.738259	N	TCGA-AA-A01V-01A
hsa-mir-375	60759	51597.589921	N	TCGA-AA-A01V-01A
hsa-mir-484	61	51.802251	N	TCGA-AA-A01V-01A
hsa-mir-760	1	0.849217	N	TCGA-AA-A01V-01A
hsa-mir-1249	15	3.819818	N	TCGA-G4-6320-01A
hsa-mir-1538	0	0.0	N	TCGA-G4-6320-01A
hsa-mir-1976	30	7.639635	N	TCGA-G4-6320-01A
hsa-mir-2110	8	2.037236	N	TCGA-G4-6320-01A
hsa-mir-326	8	2.037236	N	TCGA-G4-6320-01A
hsa-mir-346	0	0.0	N	TCGA-G4-6320-01A
hsa-mir-3653	15	3.819818	N	TCGA-G4-6320-01A
hsa-mir-375	294608	75023.256323	N	TCGA-G4-6320-01A
hsa-mir-484	140	35.651632	N	TCGA-G4-6320-01A
hsa-mir-760	0	0.0	N	TCGA-G4-6320-01A
hsa-mir-1249	5	1.571981	N	TCGA-G4-6307-01A
hsa-mir-1538	0	0.0	N	TCGA-G4-6307-01A
hsa-mir-1976	50	15.719805	N	TCGA-G4-6307-01A
hsa-mir-2110	10	3.143961	N	TCGA-G4-6307-01A
hsa-mir-326	20	6.287922	N	TCGA-G4-6307-01A
hsa-mir-346	1	0.314396	N	TCGA-G4-6307-01A
hsa-mir-3653	8	2.515169	N	TCGA-G4-6307-01A
hsa-mir-375	256619	80680.01362	N	TCGA-G4-6307-01A
hsa-mir-484	192	60.364052	N	TCGA-G4-6307-01A
hsa-mir-760	3	0.943188	N	TCGA-G4-6307-01A
hsa-mir-1249	6	1.758529	N	TCGA-CK-4948-01B
hsa-mir-1538	0	0.0	N	TCGA-CK-4948-01B
hsa-mir-1976	32	9.37882	N	TCGA-CK-4948-01B
hsa-mir-2110	6	1.758529	N	TCGA-CK-4948-01B
hsa-mir-326	16	4.68941	N	TCGA-CK-4948-01B
hsa-mir-346	0	0.0	N	TCGA-CK-4948-01B
hsa-mir-3653	8	2.344705	N	TCGA-CK-4948-01B
hsa-mir-375	20060	5879.347926	N	TCGA-CK-4948-01B
hsa-mir-484	165	48.359542	N	TCGA-CK-4948-01B
hsa-mir-760	3	0.879264	N	TCGA-CK-4948-01B
hsa-mir-1249	5	1.211296	N	TCGA-QG-A5YV-01A
hsa-mir-1538	0	0.0	N	TCGA-QG-A5YV-01A
hsa-mir-1976	28	6.78326	N	TCGA-QG-A5YV-01A
hsa-mir-2110	9	2.180333	N	TCGA-QG-A5YV-01A
hsa-mir-326	1	0.242259	N	TCGA-QG-A5YV-01A
hsa-mir-346	0	0.0	N	TCGA-QG-A5YV-01A
hsa-mir-3653	13	3.149371	N	TCGA-QG-A5YV-01A
hsa-mir-375	113855	27582.429323	N	TCGA-QG-A5YV-01A
hsa-mir-484	205	49.663151	N	TCGA-QG-A5YV-01A
hsa-mir-760	2	0.484519	N	TCGA-QG-A5YV-01A
hsa-mir-1249	4	4.801506	N	TCGA-AA-3852-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3852-01A
hsa-mir-1976	3	3.601129	N	TCGA-AA-3852-01A
hsa-mir-2110	3	3.601129	N	TCGA-AA-3852-01A
hsa-mir-326	13	15.604894	N	TCGA-AA-3852-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3852-01A
hsa-mir-3653	12	14.404517	N	TCGA-AA-3852-01A
hsa-mir-375	28027	33642.950429	N	TCGA-AA-3852-01A
hsa-mir-484	68	81.625598	N	TCGA-AA-3852-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3852-01A
hsa-mir-1249	2	1.054846	N	TCGA-AZ-4684-01A
hsa-mir-1538	0	0.0	N	TCGA-AZ-4684-01A
hsa-mir-1976	4	2.109692	N	TCGA-AZ-4684-01A
hsa-mir-2110	1	0.527423	N	TCGA-AZ-4684-01A
hsa-mir-326	7	3.691962	N	TCGA-AZ-4684-01A
hsa-mir-346	0	0.0	N	TCGA-AZ-4684-01A
hsa-mir-3653	18	9.493616	N	TCGA-AZ-4684-01A
hsa-mir-375	12561	6624.961564	N	TCGA-AZ-4684-01A
hsa-mir-484	141	74.366657	N	TCGA-AZ-4684-01A
hsa-mir-760	1	0.527423	N	TCGA-AZ-4684-01A
hsa-mir-1249	4	0.709775	N	TCGA-CM-6675-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-6675-01A
hsa-mir-1976	52	9.227081	N	TCGA-CM-6675-01A
hsa-mir-2110	16	2.839102	N	TCGA-CM-6675-01A
hsa-mir-326	33	5.855648	N	TCGA-CM-6675-01A
hsa-mir-346	2	0.354888	N	TCGA-CM-6675-01A
hsa-mir-3653	23	4.081209	N	TCGA-CM-6675-01A
hsa-mir-375	91695	16270.715463	N	TCGA-CM-6675-01A
hsa-mir-484	126	22.357927	N	TCGA-CM-6675-01A
hsa-mir-760	7	1.242107	N	TCGA-CM-6675-01A
hsa-mir-1249	1	0.59016	N	TCGA-AZ-4614-01A
hsa-mir-1538	0	0.0	N	TCGA-AZ-4614-01A
hsa-mir-1976	6	3.540957	N	TCGA-AZ-4614-01A
hsa-mir-2110	1	0.59016	N	TCGA-AZ-4614-01A
hsa-mir-326	5	2.950798	N	TCGA-AZ-4614-01A
hsa-mir-346	0	0.0	N	TCGA-AZ-4614-01A
hsa-mir-3653	18	10.622872	N	TCGA-AZ-4614-01A
hsa-mir-375	7019	4142.329962	N	TCGA-AZ-4614-01A
hsa-mir-484	126	74.360105	N	TCGA-AZ-4614-01A
hsa-mir-760	4	2.360638	N	TCGA-AZ-4614-01A
hsa-mir-1249	2	0.334268	N	TCGA-G4-6299-01A
hsa-mir-1538	1	0.167134	N	TCGA-G4-6299-01A
hsa-mir-1976	69	11.532233	N	TCGA-G4-6299-01A
hsa-mir-2110	14	2.339873	N	TCGA-G4-6299-01A
hsa-mir-326	56	9.359493	N	TCGA-G4-6299-01A
hsa-mir-346	0	0.0	N	TCGA-G4-6299-01A
hsa-mir-3653	53	8.858092	N	TCGA-G4-6299-01A
hsa-mir-375	62305	10413.271761	N	TCGA-G4-6299-01A
hsa-mir-484	199	33.259627	N	TCGA-G4-6299-01A
hsa-mir-760	6	1.002803	N	TCGA-G4-6299-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3495-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3495-01A
hsa-mir-1976	5	3.652923	N	TCGA-AA-3495-01A
hsa-mir-2110	2	1.461169	N	TCGA-AA-3495-01A
hsa-mir-326	4	2.922338	N	TCGA-AA-3495-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3495-01A
hsa-mir-3653	9	6.575261	N	TCGA-AA-3495-01A
hsa-mir-375	14785	10801.692326	N	TCGA-AA-3495-01A
hsa-mir-484	74	54.063255	N	TCGA-AA-3495-01A
hsa-mir-760	2	1.461169	N	TCGA-AA-3495-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3553-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3553-01A
hsa-mir-1976	9	4.838208	N	TCGA-AA-3553-01A
hsa-mir-2110	6	3.225472	N	TCGA-AA-3553-01A
hsa-mir-326	2	1.075157	N	TCGA-AA-3553-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3553-01A
hsa-mir-3653	7	3.76305	N	TCGA-AA-3553-01A
hsa-mir-375	15629	8401.816371	N	TCGA-AA-3553-01A
hsa-mir-484	97	52.145127	N	TCGA-AA-3553-01A
hsa-mir-760	3	1.612736	N	TCGA-AA-3553-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-A01Z-01A
hsa-mir-1538	1	0.951661	N	TCGA-AA-A01Z-01A
hsa-mir-1976	14	13.323258	N	TCGA-AA-A01Z-01A
hsa-mir-2110	4	3.806645	N	TCGA-AA-A01Z-01A
hsa-mir-326	5	4.758307	N	TCGA-AA-A01Z-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A01Z-01A
hsa-mir-3653	21	19.984888	N	TCGA-AA-A01Z-01A
hsa-mir-375	31517	29993.50967	N	TCGA-AA-A01Z-01A
hsa-mir-484	70	66.616292	N	TCGA-AA-A01Z-01A
hsa-mir-760	1	0.951661	N	TCGA-AA-A01Z-01A
hsa-mir-1249	2	1.869073	N	TCGA-CA-5254-01A
hsa-mir-1538	1	0.934537	N	TCGA-CA-5254-01A
hsa-mir-1976	8	7.476293	N	TCGA-CA-5254-01A
hsa-mir-2110	5	4.672683	N	TCGA-CA-5254-01A
hsa-mir-326	8	7.476293	N	TCGA-CA-5254-01A
hsa-mir-346	1	0.934537	N	TCGA-CA-5254-01A
hsa-mir-3653	34	31.774246	N	TCGA-CA-5254-01A
hsa-mir-375	80925	75627.377812	N	TCGA-CA-5254-01A
hsa-mir-484	68	63.548492	N	TCGA-CA-5254-01A
hsa-mir-760	3	2.80361	N	TCGA-CA-5254-01A
hsa-mir-1249	4	0.606618	N	TCGA-QG-A5YX-01A
hsa-mir-1538	1	0.151654	N	TCGA-QG-A5YX-01A
hsa-mir-1976	86	13.042282	N	TCGA-QG-A5YX-01A
hsa-mir-2110	13	1.971508	N	TCGA-QG-A5YX-01A
hsa-mir-326	18	2.72978	N	TCGA-QG-A5YX-01A
hsa-mir-346	0	0.0	N	TCGA-QG-A5YX-01A
hsa-mir-3653	21	3.184743	N	TCGA-QG-A5YX-01A
hsa-mir-375	441046	66886.585831	N	TCGA-QG-A5YX-01A
hsa-mir-484	519	78.708656	N	TCGA-QG-A5YX-01A
hsa-mir-760	2	0.303309	N	TCGA-QG-A5YX-01A
hsa-mir-1249	4	1.083533	N	TCGA-D5-6535-01A
hsa-mir-1538	0	0.0	N	TCGA-D5-6535-01A
hsa-mir-1976	44	11.918861	N	TCGA-D5-6535-01A
hsa-mir-2110	5	1.354416	N	TCGA-D5-6535-01A
hsa-mir-326	12	3.250598	N	TCGA-D5-6535-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6535-01A
hsa-mir-3653	7	1.896182	N	TCGA-D5-6535-01A
hsa-mir-375	37278	10097.983871	N	TCGA-D5-6535-01A
hsa-mir-484	104	28.171853	N	TCGA-D5-6535-01A
hsa-mir-760	1	0.270883	N	TCGA-D5-6535-01A
hsa-mir-1249	14	10.316723	N	TCGA-A6-5665-01B
hsa-mir-1538	0	0.0	N	TCGA-A6-5665-01B
hsa-mir-1976	12	8.842906	N	TCGA-A6-5665-01B
hsa-mir-2110	7	5.158362	N	TCGA-A6-5665-01B
hsa-mir-326	14	10.316723	N	TCGA-A6-5665-01B
hsa-mir-346	2	1.473818	N	TCGA-A6-5665-01B
hsa-mir-3653	19	14.001267	N	TCGA-A6-5665-01B
hsa-mir-375	54942	40487.244108	N	TCGA-A6-5665-01B
hsa-mir-484	213	156.961578	N	TCGA-A6-5665-01B
hsa-mir-760	3	2.210726	N	TCGA-A6-5665-01B
hsa-mir-1249	1	0.435624	N	TCGA-AA-A02H-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A02H-01A
hsa-mir-1976	22	9.583735	N	TCGA-AA-A02H-01A
hsa-mir-2110	11	4.791867	N	TCGA-AA-A02H-01A
hsa-mir-326	4	1.742497	N	TCGA-AA-A02H-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A02H-01A
hsa-mir-3653	27	11.761856	N	TCGA-AA-A02H-01A
hsa-mir-375	50959	22198.979245	N	TCGA-AA-A02H-01A
hsa-mir-484	86	37.463691	N	TCGA-AA-A02H-01A
hsa-mir-760	0	0.0	N	TCGA-AA-A02H-01A
hsa-mir-1249	8	1.814274	N	TCGA-CA-5797-01A
hsa-mir-1538	0	0.0	N	TCGA-CA-5797-01A
hsa-mir-1976	37	8.391016	N	TCGA-CA-5797-01A
hsa-mir-2110	7	1.587489	N	TCGA-CA-5797-01A
hsa-mir-326	27	6.123174	N	TCGA-CA-5797-01A
hsa-mir-346	0	0.0	N	TCGA-CA-5797-01A
hsa-mir-3653	6	1.360705	N	TCGA-CA-5797-01A
hsa-mir-375	22537	5111.035819	N	TCGA-CA-5797-01A
hsa-mir-484	242	54.88178	N	TCGA-CA-5797-01A
hsa-mir-760	23	5.216037	N	TCGA-CA-5797-01A
hsa-mir-1249	4	1.191998	N	TCGA-AA-3496-01A
hsa-mir-1538	2	0.595999	N	TCGA-AA-3496-01A
hsa-mir-1976	31	9.237985	N	TCGA-AA-3496-01A
hsa-mir-2110	8	2.383996	N	TCGA-AA-3496-01A
hsa-mir-326	12	3.575994	N	TCGA-AA-3496-01A
hsa-mir-346	1	0.298	N	TCGA-AA-3496-01A
hsa-mir-3653	13	3.873994	N	TCGA-AA-3496-01A
hsa-mir-375	116407	34689.231191	N	TCGA-AA-3496-01A
hsa-mir-484	129	38.441939	N	TCGA-AA-3496-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3496-01A
hsa-mir-1249	1	0.935736	N	TCGA-AA-3685-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3685-01A
hsa-mir-1976	6	5.614419	N	TCGA-AA-3685-01A
hsa-mir-2110	1	0.935736	N	TCGA-AA-3685-01A
hsa-mir-326	11	10.293101	N	TCGA-AA-3685-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3685-01A
hsa-mir-3653	15	14.036046	N	TCGA-AA-3685-01A
hsa-mir-375	14449	13520.455666	N	TCGA-AA-3685-01A
hsa-mir-484	74	69.244496	N	TCGA-AA-3685-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3685-01A
hsa-mir-1249	2	1.829446	N	TCGA-A6-2678-01A
hsa-mir-1538	1	0.914723	N	TCGA-A6-2678-01A
hsa-mir-1976	6	5.488339	N	TCGA-A6-2678-01A
hsa-mir-2110	0	0.0	N	TCGA-A6-2678-01A
hsa-mir-326	1	0.914723	N	TCGA-A6-2678-01A
hsa-mir-346	0	0.0	N	TCGA-A6-2678-01A
hsa-mir-3653	13	11.8914	N	TCGA-A6-2678-01A
hsa-mir-375	40528	37071.898151	N	TCGA-A6-2678-01A
hsa-mir-484	48	43.906709	N	TCGA-A6-2678-01A
hsa-mir-760	2	1.829446	N	TCGA-A6-2678-01A
hsa-mir-1249	9	2.374467	N	TCGA-CM-5344-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-5344-01A
hsa-mir-1976	19	5.012763	N	TCGA-CM-5344-01A
hsa-mir-2110	4	1.055318	N	TCGA-CM-5344-01A
hsa-mir-326	2	0.527659	N	TCGA-CM-5344-01A
hsa-mir-346	0	0.0	N	TCGA-CM-5344-01A
hsa-mir-3653	7	1.846807	N	TCGA-CM-5344-01A
hsa-mir-375	80641	21275.484292	N	TCGA-CM-5344-01A
hsa-mir-484	113	29.812747	N	TCGA-CM-5344-01A
hsa-mir-760	2	0.527659	N	TCGA-CM-5344-01A
hsa-mir-1249	1	0.34148	N	TCGA-CK-5912-01A
hsa-mir-1538	0	0.0	N	TCGA-CK-5912-01A
hsa-mir-1976	22	7.512571	N	TCGA-CK-5912-01A
hsa-mir-2110	20	6.82961	N	TCGA-CK-5912-01A
hsa-mir-326	11	3.756285	N	TCGA-CK-5912-01A
hsa-mir-346	0	0.0	N	TCGA-CK-5912-01A
hsa-mir-3653	18	6.146649	N	TCGA-CK-5912-01A
hsa-mir-375	45084	15395.306351	N	TCGA-CK-5912-01A
hsa-mir-484	145	49.514671	N	TCGA-CK-5912-01A
hsa-mir-760	8	2.731844	N	TCGA-CK-5912-01A
hsa-mir-1249	2	1.02924	N	TCGA-AA-3872-01A
hsa-mir-1538	1	0.51462	N	TCGA-AA-3872-01A
hsa-mir-1976	2	1.02924	N	TCGA-AA-3872-01A
hsa-mir-2110	1	0.51462	N	TCGA-AA-3872-01A
hsa-mir-326	13	6.690061	N	TCGA-AA-3872-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3872-01A
hsa-mir-3653	48	24.701765	N	TCGA-AA-3872-01A
hsa-mir-375	6268	3225.638785	N	TCGA-AA-3872-01A
hsa-mir-484	55	28.304105	N	TCGA-AA-3872-01A
hsa-mir-760	2	1.02924	N	TCGA-AA-3872-01A
hsa-mir-1249	5	1.643923	N	TCGA-A6-6652-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-6652-01A
hsa-mir-1976	9	2.959061	N	TCGA-A6-6652-01A
hsa-mir-2110	6	1.972708	N	TCGA-A6-6652-01A
hsa-mir-326	18	5.918123	N	TCGA-A6-6652-01A
hsa-mir-346	1	0.328785	N	TCGA-A6-6652-01A
hsa-mir-3653	46	15.124092	N	TCGA-A6-6652-01A
hsa-mir-375	24178	7949.35402	N	TCGA-A6-6652-01A
hsa-mir-484	59	19.398291	N	TCGA-A6-6652-01A
hsa-mir-760	5	1.643923	N	TCGA-A6-6652-01A
hsa-mir-1249	3	2.389345	N	TCGA-AA-3680-01A
hsa-mir-1538	1	0.796448	N	TCGA-AA-3680-01A
hsa-mir-1976	4	3.185794	N	TCGA-AA-3680-01A
hsa-mir-2110	0	0.0	N	TCGA-AA-3680-01A
hsa-mir-326	4	3.185794	N	TCGA-AA-3680-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3680-01A
hsa-mir-3653	12	9.557382	N	TCGA-AA-3680-01A
hsa-mir-375	107572	85675.555563	N	TCGA-AA-3680-01A
hsa-mir-484	40	31.857939	N	TCGA-AA-3680-01A
hsa-mir-760	1	0.796448	N	TCGA-AA-3680-01A
hsa-mir-1249	8	3.386982	N	TCGA-G4-6588-01A
hsa-mir-1538	0	0.0	N	TCGA-G4-6588-01A
hsa-mir-1976	28	11.854436	N	TCGA-G4-6588-01A
hsa-mir-2110	8	3.386982	N	TCGA-G4-6588-01A
hsa-mir-326	27	11.431063	N	TCGA-G4-6588-01A
hsa-mir-346	0	0.0	N	TCGA-G4-6588-01A
hsa-mir-3653	20	8.467454	N	TCGA-G4-6588-01A
hsa-mir-375	43309	18335.848873	N	TCGA-G4-6588-01A
hsa-mir-484	182	77.053834	N	TCGA-G4-6588-01A
hsa-mir-760	8	3.386982	N	TCGA-G4-6588-01A
hsa-mir-1249	4	0.971935	N	TCGA-DM-A288-01A
hsa-mir-1538	1	0.242984	N	TCGA-DM-A288-01A
hsa-mir-1976	41	9.962333	N	TCGA-DM-A288-01A
hsa-mir-2110	9	2.186854	N	TCGA-DM-A288-01A
hsa-mir-326	9	2.186854	N	TCGA-DM-A288-01A
hsa-mir-346	0	0.0	N	TCGA-DM-A288-01A
